,Unnamed: 0,Unnamed: 0.1,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,nombre_colonia,municipio,nombre_municipio,sostenimiento,nivel,programa,hombres_1!,mujeres_1!,total_1!,hombres_2!,mujeres_2!,total_2!,hombres_3!,mujeres_3!,total_3!,hombres_4!,mujeres_4!,total_4!,hombres_5!,mujeres_5!,total_5!,hombres_6!,mujeres_6!,total_6!,hombres_total,mujeres_total,matricula_total,docentes,grupos,docenete_educacion_fisica,docente_actividades_artisticas,docente_actividades_tecnonologicas,docente_de_idiomas,personal_de_administrativo_y_servicios,director_con_grupo,director_sin_grupo,total_de_personal
79,79,79,14DJN0211N,MATUTINO,JOSE_DE_JESUS_HERNANDEZ_GUTIERREZ,ALLENDE_52,1,SAN_JULIAN,0,74,SAN_JULIAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,32,33,65,40,49,89,0,0,0,0,0,0,0,0,0,72,82,154,5,5,1,1,0,0,1,0,1,9
80,80,80,14DJN0212M,VESPERTINO,GABRIELA_MISTRAL,LIMA_3,1,ATOTONILCO_EL_ALTO,DE_SANTA_ROSA,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,23,27,50,21,19,40,0,0,0,0,0,0,0,0,0,44,46,90,3,3,0,0,0,0,1,0,1,5
81,81,81,14DJN0213L,MATUTINO,EMILIANO_ZAPATA,PEDRO_MORENO,21,LOS_AZULITOS,0,53,LAGOS_DE_MORENO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,26,18,44,32,22,54,0,0,0,0,0,0,0,0,0,58,40,98,4,4,0,0,0,0,1,1,0,5
82,82,82,14DJN0214K,MATUTINO,VICENTE_GUERRERO,24_DE_JUNIO_525,1,LAGOS_DE_MORENO,DE_MOYA,53,LAGOS_DE_MORENO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,30,31,61,32,27,59,0,0,0,0,0,0,0,0,0,62,58,120,4,4,1,0,0,0,1,0,1,7
83,83,83,14DJN0215J,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,LAZARO_CARDENAS_40,31,SAN_LUCAS_EVANGELISTA,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,31,29,60,34,37,71,0,0,0,0,0,0,0,0,0,65,66,131,4,4,0,0,0,0,1,1,0,5
84,84,84,14DJN0216I,MATUTINO,ROSAURA_ZAPATA,AVENIDA_DEL_CAMPESINO_130,27,PORTEZUELO,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,24,23,47,25,23,48,0,0,0,0,0,0,0,0,0,49,46,95,4,4,0,0,0,0,1,1,0,5
85,85,85,14DJN0218G,MATUTINO,ANDRES_TERAN,FRANCISCO_VILLA_100,22,LA_SAUCEDA,0,24,COCULA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,7,13,20,11,14,25,0,0,0,0,0,0,0,0,0,18,27,45,2,2,0,0,0,0,1,1,0,3
86,86,86,14DJN0219F,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,AGUSTIN_YAAEZ_34,3,LO_ARADO,0,21,CASIMIRO_CASTILLO,FEDERALIZADO,PREESCOLAR,GENERAL,23,12,35,20,25,45,26,30,56,0,0,0,0,0,0,0,0,0,69,67,136,5,5,0,0,0,0,1,1,0,6
87,87,87,14DJN0220V,MATUTINO,IGNACIO_ZARAGOZA,LAUREL_224,1,AUTLAN_DE_NAVARRO,0,15,AUTLAN_DE_NAVARRO,FEDERALIZADO,PREESCOLAR,GENERAL,12,12,24,32,36,68,45,43,88,0,0,0,0,0,0,0,0,0,89,91,180,7,7,1,1,0,0,1,0,1,11
88,88,88,14DJN0222T,MATUTINO,GABRIELA_MISTRAL,TOMAS_ESCOBEDO_399,1,CIUDAD_GUZMAN,0,23,ZAPOTLAN_EL_GRANDE,FEDERALIZADO,PREESCOLAR,GENERAL,6,9,15,10,17,27,6,13,19,0,0,0,0,0,0,0,0,0,22,39,61,2,2,1,1,0,0,0,1,0,4
89,89,89,14DJN0223S,MATUTINO,JUSTO_SIERRA,MIGUEL_ALEMAN_352,1,ATOTONILCO_EL_ALTO,LOS_NARANJOS,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,33,33,66,38,29,67,0,0,0,0,0,0,0,0,0,71,62,133,4,4,1,1,0,0,1,0,1,8
90,90,90,14DJN0224R,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,INOCENCIO_AYALA_7,1,ATOTONILCO_EL_ALTO,JOSEFINO,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,26,18,44,27,24,51,0,0,0,0,0,0,0,0,0,53,42,95,3,3,0,0,0,0,1,1,0,4
91,91,91,14DJN0225Q,MATUTINO,IGNACIO_ZARAGOZA,NIAOS_HEROES_99,1,AMATITAN,0,5,AMATITAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,21,30,51,28,30,58,0,0,0,0,0,0,0,0,0,49,60,109,4,4,1,0,0,0,1,0,1,7
92,92,92,14DJN0226P,MATUTINO,EUFEMIO_FIGUEROA_BEAZ,GUERRERO_50,1,MIXTLAN,0,62,MIXTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,9,11,20,15,20,35,0,0,0,0,0,0,0,0,0,24,31,55,3,3,0,0,0,0,1,1,0,4
93,93,93,14DJN0227O,MATUTINO,JOSE_ROSAS_MORENO,AVENIDA_16_DE_SEPTIEMBRE,1,HOSTOTIPAQUILLO,0,40,HOSTOTIPAQUILLO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,6,9,15,19,7,26,0,0,0,0,0,0,0,0,0,25,16,41,2,2,0,0,0,0,0,1,0,2
94,94,94,14DJN0228N,MATUTINO,JUAN_DE_LA_BARRERA,VICENTE_GUERRERO_350,1,ACATIC,0,1,ACATIC,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,33,42,75,34,26,60,0,0,0,0,0,0,0,0,0,67,68,135,5,5,1,0,0,0,1,0,1,8
95,95,95,14DJN0229M,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,BENITO_JUAREZ_64,59,LAZARO_CARDENAS,0,69,QUITUPAN,FEDERALIZADO,PREESCOLAR,GENERAL,14,7,21,13,12,25,15,11,26,0,0,0,0,0,0,0,0,0,42,30,72,3,3,0,0,0,0,1,1,0,4
96,96,96,14DJN0230B,MATUTINO,ROSAURA_ZAPATA,ALLENDE_133,1,OCOTLAN,MARCOS_CASTELLANOS,63,OCOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,28,27,55,44,36,80,0,0,0,0,0,0,0,0,0,72,63,135,5,5,0,1,0,0,1,0,1,8
97,97,97,14DJN0231A,MATUTINO,BENITO_JUAREZ,JARDIN_DE_NIAOS_7,1,QUITUPAN,0,69,QUITUPAN,FEDERALIZADO,PREESCOLAR,GENERAL,11,10,21,20,10,30,13,11,24,0,0,0,0,0,0,0,0,0,44,31,75,4,4,0,0,0,0,1,1,0,5
98,98,98,14DJN0232Z,MATUTINO,FRANCISCO_VILLA,ADOLFO_LOPEZ_MATEOS_8,23,CAMPO_ACOSTA,0,100,TOMATLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,17,26,43,30,18,48,0,0,0,0,0,0,0,0,0,47,44,91,3,3,0,0,0,0,1,1,0,4
99,99,99,14DJN0233Z,MATUTINO,MEXICO,SALVADOR_DIAZ_MIRON_9,114,TEQUESQUITLAN,0,27,CUAUTITLAN_DE_GARCIA_BARRAGAN,FEDERALIZADO,PREESCOLAR,GENERAL,15,2,17,19,13,32,17,17,34,0,0,0,0,0,0,0,0,0,51,32,83,4,4,0,0,0,0,1,0,1,6
100,100,100,14DJN0234Y,MATUTINO,VICENTE_GUERRERO,VICENTE_GUERRERO_1,31,SAN_PEDRO_ITZICAN,0,66,PONCITLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,13,12,25,85,65,150,0,0,0,0,0,0,0,0,0,98,77,175,6,6,0,0,0,0,1,1,0,7
101,101,101,14DJN0235X,MATUTINO,NIAOS_HEROES,RICARDO_FLORES_MAGON_1,18,TECOMATES,0,21,CASIMIRO_CASTILLO,FEDERALIZADO,PREESCOLAR,GENERAL,8,10,18,16,18,34,17,8,25,0,0,0,0,0,0,0,0,0,41,36,77,3,3,0,0,0,0,0,1,0,3
102,102,102,14DJN0236W,MATUTINO,AMADO_NERVO,ZARAGOZA_327,1,JAMAY,0,47,JAMAY,FEDERALIZADO,PREESCOLAR,GENERAL,3,3,6,41,34,75,47,38,85,0,0,0,0,0,0,0,0,0,91,75,166,6,6,0,1,0,0,1,0,1,9
103,103,103,14DJN0237V,MATUTINO,JOSE_VASCONCELOS,BENITO_JUAREZ_1,121,AMAJAQUILLO,0,38,GUACHINANGO,FEDERALIZADO,PREESCOLAR,GENERAL,1,0,1,4,2,6,2,6,8,0,0,0,0,0,0,0,0,0,7,8,15,1,1,0,0,0,0,0,1,0,1
104,104,104,14DJN0238U,MATUTINO,ROSAURA_ZAPATA,RAMON_CORONA_385,291,SAN_JOSE_DE_GRACIA,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PREESCOLAR,GENERAL,0,1,1,12,11,23,16,14,30,0,0,0,0,0,0,0,0,0,28,26,54,3,3,0,0,0,0,0,1,0,3
105,105,105,14DJN0239T,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,MARIA_LUISA_DE_LA_PEYA_25,1,ATOTONILCO_EL_ALTO,EL_MIRADOR,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,35,36,71,45,50,95,0,0,0,0,0,0,0,0,0,80,86,166,5,5,2,1,0,0,1,0,1,10
106,106,106,14DJN0240I,MATUTINO,EMILIANO_ZAPATA,FRANCISCO_I_MADERO_12,176,SANTA_FE,0,124,ZAPOTLANEJO,FEDERALIZADO,PREESCOLAR,GENERAL,1,2,3,19,20,39,22,25,47,0,0,0,0,0,0,0,0,0,42,47,89,4,4,0,0,0,0,1,1,0,5
107,107,107,14DJN0241H,MATUTINO,RODOLFO_FLORES,AVENIDA_MEXICO,1,AYOTLAN,RODOLFO_FLORES,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,13,13,26,16,14,30,0,0,0,0,0,0,0,0,0,29,27,56,2,2,0,0,0,0,0,1,0,2
108,108,108,14DJN0242G,MATUTINO,LAZARO_CARDENAS_DEL_RIO,INDEPENDENCIA_1,50,LA_NORIA,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,8,7,15,16,10,26,0,0,0,0,0,0,0,0,0,24,17,41,2,2,0,0,0,0,0,1,0,2
109,109,109,14DJN0243F,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,CONOCIDO,79,SAN_JERONIMO,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,5,8,13,3,4,7,0,0,0,0,0,0,0,0,0,8,12,20,1,1,0,0,0,0,0,1,0,1
110,110,110,14DJN0244E,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,NIAOS_HEROES,20,LA_CONCEPCION,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,20,20,40,19,23,42,0,0,0,0,0,0,0,0,0,39,43,82,3,3,0,0,0,0,0,1,0,3
111,111,111,14DJN0245D,MATUTINO,RUBEN_DARIO,LOPEZ_COTILLA,106,SAN_ANTONIO_DE_LOS_VAZQUEZ,0,45,IXTLAHUACAN_DEL_RIO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,13,8,21,19,18,37,0,0,0,0,0,0,0,0,0,32,26,58,2,2,0,0,0,0,0,1,0,2
112,112,112,14DJN0246C,MATUTINO,VALENTIN_GOMEZ_FARIAS,REVOLUCION_311,1,TEPATITLAN_DE_MORELOS,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PREESCOLAR,GENERAL,1,2,3,29,30,59,26,25,51,0,0,0,0,0,0,0,0,0,56,57,113,5,5,1,1,0,0,1,0,1,9
113,113,113,14DJN0247B,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,PRIVADA_SOR_JUANA_INES_DE_LA_CRUZ,223,PEGUEROS,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PREESCOLAR,GENERAL,2,2,4,35,35,70,44,38,82,0,0,0,0,0,0,0,0,0,81,75,156,6,6,1,1,0,0,1,0,1,10
114,114,114,14DJN0248A,MATUTINO,CRISTOBAL_COLON,PRESBITERO_CARLOS_ESQUEDA_LARA_1,1,UNION_DE_SAN_ANTONIO,0,109,UNION_DE_SAN_ANTONIO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,26,38,64,33,37,70,0,0,0,0,0,0,0,0,0,59,75,134,5,5,0,0,0,0,1,0,1,7
115,115,115,14DJN0249Z,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,PROLONGACION_CORREGIDORA,16,BELEN_DEL_REFUGIO,0,91,TEOCALTICHE,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,13,9,22,26,31,57,0,0,0,0,0,0,0,0,0,39,40,79,3,3,0,0,0,0,0,0,1,4
116,116,116,14DJN0250P,MATUTINO,MARIA_MONTESSORI,PORFIRIO_DIAZ_435,1,TEPATITLAN_DE_MORELOS,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PREESCOLAR,GENERAL,4,3,7,27,13,40,35,29,64,0,0,0,0,0,0,0,0,0,66,45,111,5,5,1,1,0,0,1,0,1,9
117,117,117,14DJN0251O,MATUTINO,PATRIA,SOYATLAN,4,ATACCO,0,86,TAPALPA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,16,14,30,19,11,30,0,0,0,0,0,0,0,0,0,35,25,60,2,2,0,0,0,0,0,1,0,2
118,118,118,14DJN0252N,MATUTINO,GABRIELA_MISTRAL,FRANCISCO_SARABIA_60,33,SAN_JOSE_CASAS_CAIDAS,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,16,18,34,12,12,24,0,0,0,0,0,0,0,0,0,28,30,58,3,3,0,0,0,0,1,1,0,4
119,119,119,14DJN0253M,MATUTINO,NICOLAS_BRAVO,PRIVADA_HUERTAS_2,1,ENCARNACION_DE_DIAZ,SAN_PABLO,35,ENCARNACION_DE_DIAZ,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,35,35,70,46,45,91,0,0,0,0,0,0,0,0,0,81,80,161,5,5,1,1,0,0,1,0,1,9
120,120,120,14DJN0254L,MATUTINO,LEONA_VICARIO,GARDENIAS,1,SAN_DIEGO_DE_ALEJANDRIA,SAN_JOSE,72,SAN_DIEGO_DE_ALEJANDRIA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,20,16,36,20,17,37,0,0,0,0,0,0,0,0,0,40,33,73,2,2,0,0,0,0,0,1,0,2
121,121,121,14DJN0255K,MATUTINO,ROSAURA_ZAPATA,MATANZAS_1,33,MATANZAS,0,64,OJUELOS_DE_JALISCO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,9,11,20,8,16,24,0,0,0,0,0,0,0,0,0,17,27,44,1,1,0,0,0,0,0,1,0,1
122,122,122,14DJN0256J,MATUTINO,ROSAURA_ZAPATA,ITURBIDE_72,182,SAN_JOSE_DE_LOS_REYNOSO,0,78,SAN_MIGUEL_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,10,15,25,13,6,19,0,0,0,0,0,0,0,0,0,23,21,44,1,1,0,0,0,0,0,1,0,1
123,123,123,14DJN0257I,MATUTINO,JOSE_MARIA_MERCADO,JOSE_MARIA_MERCADO_2_B,1,GUACHINANGO,0,38,GUACHINANGO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,26,15,41,25,20,45,0,0,0,0,0,0,0,0,0,51,35,86,3,3,0,0,0,0,1,1,0,4
124,124,124,14DJN0258H,MATUTINO,CUAUHTEMOC,LAZARO_CARDENAS_2,144,SANTA_TERESA,0,94,TEQUILA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,10,15,25,16,13,29,0,0,0,0,0,0,0,0,0,26,28,54,3,3,0,1,0,0,0,1,0,4
125,125,125,14DJN0259G,MATUTINO,REVOLUCION_MEXICANA,FLORIDA_29,6,SANTA_CRUZ_DEL_ASTILLERO,0,9,EL_ARENAL,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,19,15,34,16,22,38,0,0,0,0,0,0,0,0,0,35,37,72,4,4,1,0,0,0,1,0,1,7
126,126,126,14DJN0260W,MATUTINO,MA_GUADALUPE_DIAZ,CUAUHTEMOC_93,1,COLOTLAN,0,25,COLOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,20,24,44,29,41,70,32,37,69,0,0,0,0,0,0,0,0,0,81,102,183,8,8,2,1,0,0,1,0,1,13
127,127,127,14DJN0261V,MATUTINO,PETRITA_GODINEZ_AGUAYO,ORQUIDEA_1,1,AHUALULCO_DE_MERCADO,LA_FLORESTA,3,AHUALULCO_DE_MERCADO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,31,25,56,29,27,56,0,0,0,0,0,0,0,0,0,60,52,112,5,5,1,1,0,0,2,1,0,9
128,128,128,14DJN0398H,VESPERTINO,EMILIANO_ZAPATA,JACINTO_PEAA_81,1,ZAPOPAN,VILLA_DE_GUADALUPE,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,62,43,105,29,43,72,0,0,0,0,0,0,0,0,0,91,86,177,7,7,1,1,0,0,1,0,1,11
129,129,129,14DJN0399G,MATUTINO,LIBERTAD,REFORMA_12,41,PLATANAR,0,108,TUXPAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,5,12,17,4,2,6,0,0,0,0,0,0,0,0,0,9,14,23,1,1,0,0,0,0,0,1,0,1
130,130,130,14DJN0400F,MATUTINO,HERMELINDA_PEREZ_CURIEL,DAMIAN_CARMONA_56,1,MASCOTA,0,58,MASCOTA,FEDERALIZADO,PREESCOLAR,GENERAL,7,10,17,22,21,43,28,17,45,0,0,0,0,0,0,0,0,0,57,48,105,3,3,0,1,0,0,1,0,1,6
131,131,131,14DJN0401E,MATUTINO,FRANCISCO_MARQUEZ,HUERTAS_98,1,TONALA,ALTAMIRA,101,TONALA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,28,34,62,40,43,83,0,0,0,0,0,0,0,0,0,68,77,145,5,5,1,0,0,0,1,0,1,8
132,132,132,14DJN0402D,MATUTINO,MEXICO,16_DE_SEPTIEMBRE_198,17,VERDIA,0,119,ZACOALCO_DE_TORRES,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,8,3,11,6,5,11,0,0,0,0,0,0,0,0,0,14,8,22,1,1,0,0,0,0,0,1,0,1
133,133,133,14DJN0403C,MATUTINO,JAIME_TORRES_BODET,CAMINO_A_SAN_JUAN,1,TALA,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,6,12,18,16,16,32,18,12,30,0,0,0,0,0,0,0,0,0,40,40,80,5,5,1,0,0,0,1,0,1,8
134,134,134,14DJN0404B,MATUTINO,CUAUHTEMOC,HIDALGO,5,CUXPALA,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,14,10,24,20,15,35,0,0,0,0,0,0,0,0,0,34,25,59,2,2,0,0,0,0,0,1,0,2
135,135,135,14DJN0405A,MATUTINO,CONCEPCION_BECERRA_DE_CELIS,ANDADOR_PASEO_DE_LA_ARBOLEDA,1,ZAPOPAN,UNIDAD_ARBOLEDA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,22,25,47,26,38,64,0,0,0,0,0,0,0,0,0,48,63,111,4,4,1,1,0,0,1,0,1,8
136,136,136,14DJN0406Z,MATUTINO,MANUEL_M_PONCE,MANUEL_M_PONCE_13,2,BUENAVISTA,0,77,SAN_MARTIN_HIDALGO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,28,24,52,20,18,38,0,0,0,0,0,0,0,0,0,48,42,90,4,4,1,0,0,0,2,0,1,8
137,137,137,14DJN0407Z,MATUTINO,AGUSTIN_MELGAR,HIDALGO_80,42,SAN_JOSE_DE_AVILA,0,110,UNION_DE_TULA,FEDERALIZADO,PREESCOLAR,GENERAL,0,1,1,1,2,3,2,4,6,0,0,0,0,0,0,0,0,0,3,7,10,1,1,0,0,0,0,0,1,0,1
138,138,138,14DJN0408Y,MATUTINO,EL_RIO_CANTA,AMADO_NERVO_141,1,PUERTO_VALLARTA,BENITO_JUAREZ,67,PUERTO_VALLARTA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,19,18,37,22,32,54,0,0,0,0,0,0,0,0,0,41,50,91,3,3,1,0,0,0,1,0,1,6
139,139,139,14DJN0409X,MATUTINO,JUAN_ESCUTIA,PEDRO_MORENO_240,28,IXTAPA,0,67,PUERTO_VALLARTA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,38,40,78,52,55,107,0,0,0,0,0,0,0,0,0,90,95,185,7,7,2,1,0,0,1,1,0,11
140,140,140,14DJN0410M,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,VALLARTA,1,HUEJUQUILLA_EL_ALTO,0,42,HUEJUQUILLA_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,16,14,30,36,31,67,27,27,54,0,0,0,0,0,0,0,0,0,79,72,151,6,6,1,1,0,0,1,0,1,10
141,141,141,14DJN0411L,MATUTINO,LEONA_VICARIO,TRINIDAD_MARTINEZ_YAAEZ,101,SAN_FELIPE_DE_HIJAR,0,80,SAN_SEBASTIAN_DEL_OESTE,FEDERALIZADO,PREESCOLAR,GENERAL,2,4,6,9,7,16,14,10,24,0,0,0,0,0,0,0,0,0,25,21,46,3,3,0,0,0,0,1,1,0,4
142,142,142,14DJN0412K,MATUTINO,RAMON_LOPEZ_VELARDE,RAMON_LOPEZ_VELARDE_1,11,CASTRO_URDIALES,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,17,27,44,14,26,40,0,0,0,0,0,0,0,0,0,31,53,84,3,3,0,0,0,0,1,0,1,5
143,143,143,14DJN0413J,MATUTINO,IGNACIO_M_ALTAMIRANO,FRESAS_239,1,ZAPOPAN,UNIDAD_TUZANIA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,31,27,58,34,40,74,0,0,0,0,0,0,0,0,0,65,67,132,5,5,1,1,0,0,1,0,1,9
144,144,144,14DJN0414I,MATUTINO,ROSAURA_ZAPATA,DOCTOR_PEDRO_DE_ALBA_12,1,SAN_JUAN_DE_LOS_LAGOS,MI_NUEVO_SAN_JUAN,73,SAN_JUAN_DE_LOS_LAGOS,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,36,48,84,29,32,61,0,0,0,0,0,0,0,0,0,65,80,145,5,5,1,0,0,0,1,0,1,8
145,145,145,14DJN0415H,MATUTINO,CUITLAHUAC,MORELOS_56,16,SAN_ISIDRO_MAZATEPEC,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,10,24,34,17,16,33,0,0,0,0,0,0,0,0,0,27,40,67,2,2,0,0,0,0,0,1,0,2
146,146,146,14DJN0416G,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,6_DE_ENERO_90,1,ZAPOPAN,NUEVO_MEXICO,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,22,28,50,27,25,52,0,0,0,0,0,0,0,0,0,49,53,102,4,4,1,1,0,0,2,0,1,9
147,147,147,14DJN0417F,MATUTINO,JUSTO_SIERRA_MENDEZ,FRANCISCO_I_MADERO_7,6,LOS_CEDROS,0,44,IXTLAHUACAN_DE_LOS_MEMBRILLOS,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,10,25,35,22,33,55,0,0,0,0,0,0,0,0,0,32,58,90,3,3,0,1,0,0,1,0,1,6
148,148,148,14DJN0418E,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,LOPEZ_MATEOS_1,29,EL_JAZMIN,0,113,SAN_GABRIEL,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,10,16,26,11,9,20,0,0,0,0,0,0,0,0,0,21,25,46,1,1,0,0,0,0,0,1,0,1
149,149,149,14DJN0419D,MATUTINO,LIBRADA_MADRIGAL_ORTEGA,NIGROMANTE,1,TECALITLAN,0,87,TECALITLAN,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,10,10,20,25,16,41,0,0,0,0,0,0,0,0,0,35,26,61,3,3,0,0,0,0,1,0,1,5
150,150,150,14DJN0420T,MATUTINO,CLEMENTE_OROZCO,AVENIDA_29,1,PUERTO_VALLARTA,COAPINOLE,67,PUERTO_VALLARTA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,44,49,93,56,58,114,0,0,0,0,0,0,0,0,0,100,107,207,7,7,1,1,0,0,2,0,1,12
151,151,151,14DJN0421S,MATUTINO,FRANCISCO_VILLA,EMILIANO_ZAPATA_50_A,21,SAN_JOSE_EL_VERDE,0,70,EL_SALTO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,55,66,121,49,70,119,0,0,0,0,0,0,0,0,0,104,136,240,8,8,1,0,0,0,1,1,0,10
152,152,152,14DJN0422R,MATUTINO,DAVID_G_BERLANGA,AVENIDA_LA_PAZ_72,14,LAS_PINTITAS,0,70,EL_SALTO,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,54,44,98,35,62,97,0,0,0,0,0,0,0,0,0,89,106,195,6,6,1,0,0,0,1,1,0,8
153,153,153,14DJN0423Q,MATUTINO,EMILIANO_ZAPATA,MORELOS_17,7,CHAPULIMITA,0,3,AHUALULCO_DE_MERCADO,FEDERALIZADO,PREESCOLAR,GENERAL,1,2,3,6,4,10,4,5,9,0,0,0,0,0,0,0,0,0,11,11,22,1,1,0,0,0,0,0,1,0,1
154,154,154,14DJN0424P,MATUTINO,QUETZALCOATL,GOMEZ_FARIAS_58,1,AHUALULCO_DE_MERCADO,EJIDO_CINCO_DE_MAYO,3,AHUALULCO_DE_MERCADO,FEDERALIZADO,PREESCOLAR,GENERAL,12,6,18,20,15,35,17,13,30,0,0,0,0,0,0,0,0,0,49,34,83,3,3,0,1,0,0,1,1,0,5
155,155,155,14DJN0426N,MATUTINO,MARCELINO_GARCIA_BARRAGAN,BOULEVARD_DE_LA_ESPUELA_350,1,ZAPOPAN,EL_VIGIA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,13,12,25,24,24,48,27,33,60,0,0,0,0,0,0,0,0,0,64,69,133,5,5,1,1,0,0,1,0,1,9
156,156,156,14DJN0427M,MATUTINO,EMILIANO_ZAPATA,CONOCIDO,122,EL_SALITRE,0,124,ZAPOTLANEJO,FEDERALIZADO,PREESCOLAR,GENERAL,1,1,2,14,7,21,4,11,15,0,0,0,0,0,0,0,0,0,19,19,38,2,2,0,0,0,0,0,1,0,2
157,157,157,14DJN0428L,MATUTINO,JAIME_NUNO,CONOCIDO,15,EL_GOBERNADOR,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,0,0,0,11,5,16,11,10,21,0,0,0,0,0,0,0,0,0,22,15,37,2,2,0,0,0,0,0,1,0,2
