,Unnamed: 0,Unnamed: 0.1,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,colonia,nombre_colonia,municipio_clave_inegi,nombre_municipio,sostenimiento,nivel,programa,deserciin_intracurricular,reprobaciin,reprobaciin__con_regularizados,eficiencia_terminal
118,118,118,14DJN0252N,MATUTINO,GABRIELA_MISTRAL,FRANCISCO_SARABIA_60,33,SAN_JOSE_CASAS_CAIDAS,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
119,119,119,14DJN0253M,MATUTINO,NICOLAS_BRAVO,PRIVADA_HUERTAS_2,1,ENCARNACION_DE_DIAZ,9336,SAN_PABLO,35,ENCARNACION_DE_DIAZ,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
120,120,120,14DJN0254L,MATUTINO,LEONA_VICARIO,GARDENIAS,1,SAN_DIEGO_DE_ALEJANDRIA,9113,SAN_JOSE,72,SAN_DIEGO_DE_ALEJANDRIA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
121,121,121,14DJN0255K,MATUTINO,ROSAURA_ZAPATA,MATANZAS_1,33,MATANZAS,0,0,64,OJUELOS_DE_JALISCO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
122,122,122,14DJN0256J,MATUTINO,ROSAURA_ZAPATA,ITURBIDE_72,182,SAN_JOSE_DE_LOS_REYNOSO,0,0,78,SAN_MIGUEL_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
123,123,123,14DJN0257I,MATUTINO,JOSE_MARIA_MERCADO,JOSE_MARIA_MERCADO_2_B,1,GUACHINANGO,0,0,38,GUACHINANGO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
124,124,124,14DJN0258H,MATUTINO,CUAUHTEMOC,LAZARO_CARDENAS_2,144,SANTA_TERESA,0,0,94,TEQUILA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
125,125,125,14DJN0259G,MATUTINO,REVOLUCION_MEXICANA,FLORIDA_29,6,SANTA_CRUZ_DEL_ASTILLERO,0,0,9,EL_ARENAL,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
126,126,126,14DJN0260W,MATUTINO,MA_GUADALUPE_DIAZ,CUAUHTEMOC_93,1,COLOTLAN,0,0,25,COLOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
127,127,127,14DJN0261V,MATUTINO,PETRITA_GODINEZ_AGUAYO,ORQUIDEA_1,1,AHUALULCO_DE_MERCADO,9039,LA_FLORESTA,3,AHUALULCO_DE_MERCADO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
128,128,128,14DJN0398H,VESPERTINO,EMILIANO_ZAPATA,JACINTO_PEAA_81,1,ZAPOPAN,9049,VILLA_DE_GUADALUPE,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
129,129,129,14DJN0399G,MATUTINO,LIBERTAD,REFORMA_12,41,PLATANAR,0,0,108,TUXPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
130,130,130,14DJN0400F,MATUTINO,HERMELINDA_PEREZ_CURIEL,DAMIAN_CARMONA_56,1,MASCOTA,0,0,58,MASCOTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
131,131,131,14DJN0401E,MATUTINO,FRANCISCO_MARQUEZ,HUERTAS_98,1,TONALA,9056,ALTAMIRA,101,TONALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
132,132,132,14DJN0402D,MATUTINO,MEXICO,16_DE_SEPTIEMBRE_198,17,VERDIA,0,0,119,ZACOALCO_DE_TORRES,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
133,133,133,14DJN0403C,MATUTINO,JAIME_TORRES_BODET,CAMINO_A_SAN_JUAN,1,TALA,0,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
134,134,134,14DJN0404B,MATUTINO,CUAUHTEMOC,HIDALGO,5,CUXPALA,0,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
135,135,135,14DJN0405A,MATUTINO,CONCEPCION_BECERRA_DE_CELIS,ANDADOR_PASEO_DE_LA_ARBOLEDA,1,ZAPOPAN,9332,UNIDAD_ARBOLEDA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
136,136,136,14DJN0406Z,MATUTINO,MANUEL_M_PONCE,MANUEL_M_PONCE_13,2,BUENAVISTA,0,0,77,SAN_MARTIN_HIDALGO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
137,137,137,14DJN0407Z,MATUTINO,AGUSTIN_MELGAR,HIDALGO_80,42,SAN_JOSE_DE_AVILA,0,0,110,UNION_DE_TULA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
138,138,138,14DJN0408Y,MATUTINO,EL_RIO_CANTA,AMADO_NERVO_141,1,PUERTO_VALLARTA,9075,BENITO_JUAREZ,67,PUERTO_VALLARTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
139,139,139,14DJN0409X,MATUTINO,JUAN_ESCUTIA,PEDRO_MORENO_240,28,IXTAPA,0,0,67,PUERTO_VALLARTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
140,140,140,14DJN0410M,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,VALLARTA,1,HUEJUQUILLA_EL_ALTO,0,0,42,HUEJUQUILLA_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
141,141,141,14DJN0411L,MATUTINO,LEONA_VICARIO,TRINIDAD_MARTINEZ_YAAEZ,101,SAN_FELIPE_DE_HIJAR,0,0,80,SAN_SEBASTIAN_DEL_OESTE,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
142,142,142,14DJN0412K,MATUTINO,RAMON_LOPEZ_VELARDE,RAMON_LOPEZ_VELARDE_1,11,CASTRO_URDIALES,0,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
143,143,143,14DJN0413J,MATUTINO,IGNACIO_M_ALTAMIRANO,FRESAS_239,1,ZAPOPAN,9281,UNIDAD_TUZANIA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
144,144,144,14DJN0414I,MATUTINO,ROSAURA_ZAPATA,DOCTOR_PEDRO_DE_ALBA_12,1,SAN_JUAN_DE_LOS_LAGOS,9015,MI_NUEVO_SAN_JUAN,73,SAN_JUAN_DE_LOS_LAGOS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
145,145,145,14DJN0415H,MATUTINO,CUITLAHUAC,MORELOS_56,16,SAN_ISIDRO_MAZATEPEC,0,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
146,146,146,14DJN0416G,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,6_DE_ENERO_90,1,ZAPOPAN,9181,NUEVO_MEXICO,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
147,147,147,14DJN0417F,MATUTINO,JUSTO_SIERRA_MENDEZ,FRANCISCO_I_MADERO_7,6,LOS_CEDROS,0,0,44,IXTLAHUACAN_DE_LOS_MEMBRILLOS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
148,148,148,14DJN0418E,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,LOPEZ_MATEOS_1,29,EL_JAZMIN,0,0,113,SAN_GABRIEL,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
149,149,149,14DJN0419D,MATUTINO,LIBRADA_MADRIGAL_ORTEGA,NIGROMANTE,1,TECALITLAN,0,0,87,TECALITLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
150,150,150,14DJN0420T,MATUTINO,CLEMENTE_OROZCO,AVENIDA_29,1,PUERTO_VALLARTA,9060,COAPINOLE,67,PUERTO_VALLARTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
151,151,151,14DJN0421S,MATUTINO,FRANCISCO_VILLA,EMILIANO_ZAPATA_50_A,21,SAN_JOSE_EL_VERDE,0,0,70,EL_SALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
152,152,152,14DJN0422R,MATUTINO,DAVID_G_BERLANGA,AVENIDA_LA_PAZ_72,14,LAS_PINTITAS,0,0,70,EL_SALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
153,153,153,14DJN0423Q,MATUTINO,EMILIANO_ZAPATA,MORELOS_17,7,CHAPULIMITA,0,0,3,AHUALULCO_DE_MERCADO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
154,154,154,14DJN0424P,MATUTINO,QUETZALCOATL,GOMEZ_FARIAS_58,1,AHUALULCO_DE_MERCADO,9038,EJIDO_CINCO_DE_MAYO,3,AHUALULCO_DE_MERCADO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
155,155,155,14DJN0426N,MATUTINO,MARCELINO_GARCIA_BARRAGAN,BOULEVARD_DE_LA_ESPUELA_350,1,ZAPOPAN,9116,EL_VIGIA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
156,156,156,14DJN0427M,MATUTINO,EMILIANO_ZAPATA,CONOCIDO,122,EL_SALITRE,0,0,124,ZAPOTLANEJO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
157,157,157,14DJN0428L,MATUTINO,JAIME_NUNO,CONOCIDO,15,EL_GOBERNADOR,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
158,158,158,14DJN0429K,MATUTINO,ANA_MARIA_GUTIERREZ_MALDONADO,HIDALGO,94,LA_LAJA,0,0,124,ZAPOTLANEJO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
159,159,159,14DJN0430Z,MATUTINO,OVIDIO_DECROLY,RUBEN_DARIO,1,ZAPOPAN,9048,LA_CORONILLA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
160,160,160,14DJN0431Z,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,20_DE_NOVIEMBRE,84,PABELO,0,0,68,VILLA_PURIFICACION,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
161,161,161,14DJN0433X,MATUTINO,ROSAURA_ZAPATA,PROLONGACION_ALAMO,1,TEOCALTICHE,0,0,91,TEOCALTICHE,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
162,162,162,14DJN0434W,MATUTINO,NIAOS_HEROES,5_DE_MAYO,56,LAGUNILLAS_DE_MACOACA,0,0,27,CUAUTITLAN_DE_GARCIA_BARRAGAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
163,163,163,14DJN0435V,MATUTINO,BENITO_JUAREZ,TUCAN,68,APAZULCO,0,0,43,LA_HUERTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
164,164,164,14DJN0436U,MATUTINO,FRANCISCO_VILLA,PLAN_DE_AYALA,41,FRANCISCO_VILLA,0,0,43,LA_HUERTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
165,165,165,14DJN0437T,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,TIBURON_10,146,PERULA,0,0,43,LA_HUERTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
166,166,166,14DJN0438S,MATUTINO,CUITLAHUAC,JUAN_GIL_PRECIADO_3,4,AGUA_CALIENTE_VIEJA_DE_APAZULCO,0,0,43,LA_HUERTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
167,167,167,14DJN0439R,MATUTINO,JUAN_ESCUTIA,AVENIDA_DIAZ_ORDAZ,26,LA_CONCEPCION,0,0,43,LA_HUERTA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
168,168,168,14DJN0440G,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,ESTHER_ZUNO_3,225,EL_SALVADOR,0,0,35,ENCARNACION_DE_DIAZ,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
169,169,169,14DJN0441F,MATUTINO,VICENTE_GUERRERO,REVOLUCION_68,1,JILOTLAN_DE_LOS_DOLORES,0,0,49,JILOTLAN_DE_LOS_DOLORES,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
170,170,170,14DJN0442E,MATUTINO,GABRIELA_MISTRAL,JOSE_ANTONIO_TORRES_45,14,SAN_MARCOS,0,0,119,ZACOALCO_DE_TORRES,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
171,171,171,14DJN0443D,MATUTINO,CUAUHTEMOC,EL_CONEJO_1,2,AJIJIC,5,SAN_ANTONIO_TLAYACAPAN,30,CHAPALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
172,172,172,14DJN0444C,MATUTINO,LAZARO_CARDENAS_DEL_RIO,GRAN_VIA_85,1,ARANDAS,9012,BUENAVISTA,8,ARANDAS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
173,173,173,14DJN0445B,MATUTINO,AMADO_NERVO,PEDRO_MARIA_ANAYA_94,1,SAN_MIGUEL_EL_ALTO,9003,JUAN_LOZA,78,SAN_MIGUEL_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
174,174,174,14DJN0446A,MATUTINO,ANGELA_PERALTA,FATIMA_111,89,SANTA_RITA,0,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
175,175,175,14DJN0447Z,MATUTINO,EMILIANO_ZAPATA,LIBERTAD,90,SANTA_ELENA,0,0,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
176,176,176,14DJN0448Z,MATUTINO,NICOLAS_BRAVO,AVENIDA_NORTE_200,44,MARGARITAS,0,0,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
177,177,177,14DJN0449Y,VESPERTINO,ITZCOATL,CRISTOBAL_COLON_2,1,JOCOTEPEC,9006,NEXTIPAC,50,JOCOTEPEC,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
178,178,178,14DJN0450N,VESPERTINO,ALFREDO_RAMON_PLASCENCIA,NIAOS_HEROES_99,1,AMATITAN,0,0,5,AMATITAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
179,179,179,14DJN0451M,MATUTINO,RAFAEL_RAMIREZ,MORELOS_175,6,JUAN_GIL_PRECIADO,0,0,114,VILLA_CORONA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
180,180,180,14DJN0452L,MATUTINO,FRANCISCO_I_MADERO,GUADALUPE_VICTORIA_1000,1,TIZAPAN_EL_ALTO,4,LOMA_BONITA,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
181,181,181,14DJN0453K,MATUTINO,JOSE_ZAPIEN,NAYARIT_98,1,TIZAPAN_EL_ALTO,9012,SANTA_ANA,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
182,182,182,14DJN0454J,MATUTINO,MANUEL_CRESPO_MONARREZ,REVOLUCION_69,7,SAN_MIGUEL_HIDALGO,0,0,54,EL_LIMON,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
183,183,183,14DJN0455I,MATUTINO,VASCO_DE_QUIROGA,ALDAMA_336,1,SAN_MIGUEL_EL_ALTO,0,0,78,SAN_MIGUEL_EL_ALTO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
184,184,184,14DJN0456H,MATUTINO,XICOTENCATL,EMILIANO_ZAPATA,1,ATEMAJAC_DE_BRIZUELA,9034,SAN_JOSE,10,ATEMAJAC_DE_BRIZUELA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
185,185,185,14DJN0457G,VESPERTINO,MIGUEL_HIDALGO_Y_COSTILLA,HIDALGO_2,64,LOS_DOLORES,0,0,125,SAN_IGNACIO_CERRO_GORDO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
186,186,186,14DJN0458F,MATUTINO,PEDRO_MORENO,CONOCIDO,19,CHINAMPAS,0,0,64,OJUELOS_DE_JALISCO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
187,187,187,14DJN0459E,MATUTINO,JUAN_ESCUTIA,FRANCISCO_SARABIA_295,1,IXTLAHUACAN_DEL_RIO,0,0,45,IXTLAHUACAN_DEL_RIO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
188,188,188,14DJN0460U,MATUTINO,LAZARO_CARDENAS_DEL_RIO,EMILIANO_ZAPATA_INTERIOR_7_A,22,PALO_ALTO,0,0,88,TECOLOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
189,189,189,14DJN0461T,MATUTINO,IGNACIO_ZARAGOZA,JALISCO_9,1,TOTATICHE,0,0,104,TOTATICHE,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
190,190,190,14DJN0462S,MATUTINO,LAZARO_CARDENAS_DEL_RIO,SAN_MARTIN_10,1,TLAQUEPAQUE,6033,PLAN_DE_ORIENTE,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
191,191,191,14DJN0463R,MATUTINO,MARGARITA_MAZA_DE_JUAREZ,FELIX_CERVANTES_990,1,TLAQUEPAQUE,6059,LA_ASUNCION,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
192,192,192,14DJN0464Q,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,EMILIANO_ZAPATA,20,LA_LAGUNILLA,0,0,86,TAPALPA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
193,193,193,14DJN0465P,MATUTINO,VICENTE_GUERRERO,LAZARO_CARDENAS_5,25,SAN_PEDRO_TOXIN,0,0,99,TOLIMAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
194,194,194,14DJN0466O,MATUTINO,ROSARIO_CASTELLANOS,PASCUAL_CASTELLANOS_L_170,1,OCOTLAN,9046,RIO_ZULA,63,OCOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
195,195,195,14DJN0467N,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,EDUCACION_26,10,LABOR_DE_MEDINA,0,0,77,SAN_MARTIN_HIDALGO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
196,196,196,14DJN0468M,MATUTINO,LAZARO_CARDENAS_DEL_RIO,HIDALGO_11,5,VILLA_LAZARO_CARDENAS,0,0,121,ZAPOTILTIC,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
197,197,197,14DJN0470A,MATUTINO,FEDERICO_FROEBEL,CONOCIDO,5,CARROZAS,0,0,105,TOTOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
198,198,198,14DJN0471Z,MATUTINO,NIAO_ARTILLERO,ALLENDE,99,TEPONAHUASCO,0,0,29,CUQUIO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
199,199,199,14DJN0472Z,MATUTINO,FERNANDO_MONTES_DE_OCA,CALLEJON_DEL_OLMO_2,117,JARDINES_DE_LA_CALERA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
200,200,200,14DJN0473Y,MATUTINO,LAZARO_CARDENAS_DEL_RIO,REFORMA_60,6,LA_CALERA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
201,201,201,14DJN0474X,MATUTINO,FERNANDO_MONTES_DE_OCA,SAN_JOSE_106,180,PALOMAR,6036,SANTA_ISABEL,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
202,202,202,14DJN0475W,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,ARCADIO_GONZALEZ,26,LA_PAZ_DE_ORDAZ,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
203,203,203,14DJN0476V,MATUTINO,FRANCISCO_MARQUEZ,FRANCISCO_MARQUEZ_1,5,SAN_MIGUEL_DE_LA_PAZ,0,0,47,JAMAY,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
204,204,204,14DJN0477U,MATUTINO,NARCISO_MENDOZA,JAZMIN_2,1,OCOTLAN,9039,EL_PORVENIR,63,OCOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
205,205,205,14DJN0478T,MATUTINO,NIAOS_HEROES,PICO_DE_ORIZABA_48,1,IXTLAHUACAN_DEL_RIO,6149,CERRO_DE_LA_CRUZ,45,IXTLAHUACAN_DEL_RIO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
206,206,206,14DJN0479S,MATUTINO,VICENTE_GUERRERO,MAGNOLIA,168,SAN_JOSE_DE_LAS_FLORES,0,0,124,ZAPOTLANEJO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
207,207,207,14DJN0480H,MATUTINO,FRANCISCO_I_MADERO,LAZARO_CARDENAS_35,46,TECUALTITAN,0,0,123,ZAPOTLAN_DEL_REY,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
208,208,208,14DJN0481G,MATUTINO,BENITO_JUAREZ,INDEPENDENCIA_141,117,LA_MEZQUITERA,0,0,124,ZAPOTLANEJO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
209,209,209,14DJN0482F,MATUTINO,VALENTIN_GOMEZ_FARIAS,MEDRANO_106,3,AHUATLAN,0,0,123,ZAPOTLAN_DEL_REY,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
210,210,210,14DJN0483E,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,ALVARO_OBREGON_98,33,SANTA_CRUZ_EL_GRANDE,0,0,66,PONCITLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
211,211,211,14DJN0484D,MATUTINO,GABRIELA_MISTRAL,GUADALUPE_VICTORIA_18,60,VILLA_DE_GARCIA_MARQUEZ,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
212,212,212,14DJN0485C,MATUTINO,NIAOS_HEROES_DE_CHAPULTEPEC,EMILIANO_ZAPATA_18_A,74,LOS_VOLCANES,0,0,12,ATENGUILLO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
213,213,213,14DJN0486B,MATUTINO,VICTORIANO_ZEPEDA_CAMACHO,JAVIER_MINA_49,34,SANTA_CRUZ_DE_LAS_FLORES,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
214,214,214,14DJN0487A,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,JUAREZ_123,14,CUEXCOMATITLAN,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
215,215,215,14DJN0488Z,MATUTINO,EMILIANO_ZAPATA,JUAN_ZARAGOZA_35,12,SANTA_ROSA,0,0,44,IXTLAHUACAN_DE_LOS_MEMBRILLOS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
216,216,216,14DJN0489Z,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,BENITO_JUAREZ_204,1,AYUTLA,0,0,17,AYUTLA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
217,217,217,14DJN0490O,MATUTINO,24_DE_FEBRERO,JUAREZ_10,85,SAN_JUAN_DEL_MONTE,0,0,29,CUQUIO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
218,218,218,14DJN0491N,MATUTINO,HERNAN_CORTES,CONOCIDO,44,SAN_ISIDRO,0,0,105,TOTOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
219,219,219,14DJN0492M,MATUTINO,NIAOS_HEROES_DE_CHAPULTEPEC,LAZARO_CARDENAS,38,SANTA_LUCIA,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
220,220,220,14DJN0493L,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,PRISCILIANO_SANCHEZ_5,31,SAN_ANTONIO_DE_RIVAS,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
221,221,221,14DJN0494K,MATUTINO,AGUSTIN_YAAEZ,GONZALEZ_ORTEGA_36,32,SAN_FRANCISCO_DE_RIVAS,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
222,222,222,14DJN0495J,MATUTINO,LAZARO_CARDENAS_DEL_RIO,CONOCIDO,27,LAS_CRUCES,0,0,29,CUQUIO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
223,223,223,14DJN0496I,MATUTINO,MARIA_MONTESSORI,16_DE_SEPTIEMBRE_100,25,SAN_JACINTO,0,0,66,PONCITLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
224,224,224,14DJN0497H,MATUTINO,MANUEL_LOPEZ_COTILLA,JUAREZ_15,11,CONDIRO,0,0,18,LA_BARCA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
225,225,225,14DJN0498G,VESPERTINO,VICENTE_GUERRERO,CONOCIDO,167,LA_ESPERANZA,0,0,29,CUQUIO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
226,226,226,14DJN0499F,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,PROLONGACION_JUAREZ_67,1,CUQUIO,0,0,29,CUQUIO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
227,227,227,14DJN0500E,MATUTINO,NIAOS_HEROES,ECHEVERRIA,19,JUANACATLAN,0,0,86,TAPALPA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
228,228,228,14DJN0501D,MATUTINO,AGUSTIN_MELGAR,ALLENDE_17,4,ALISTA,0,0,113,SAN_GABRIEL,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
229,229,229,14DJN0502C,MATUTINO,INDEPENDENCIA,LAZARO_CARDENAS,51,SAN_ANTONIO,0,0,113,SAN_GABRIEL,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
230,230,230,14DJN0503B,MATUTINO,BASILIO_VADILLO,MOCTEZUMA,1,ZAPOTITLAN_DE_VADILLO,0,0,122,ZAPOTITLAN_DE_VADILLO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
231,231,231,14DJN0504A,MATUTINO,CLEMENTE_FRANCO_RODRIGUEZ,GUADALUPE_YAAEZ_5,1,AMACUECA,0,0,4,AMACUECA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
232,232,232,14DJN0505Z,MATUTINO,MARIA_SIGALA,MARIANO_MATAMOROS,22,TEPEC,0,0,4,AMACUECA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
233,233,233,14DJN0506Z,MATUTINO,FEDERICO_FROEBEL,PEDRO_MORENO_215,1,SAYULA,9034,EL_PINO,82,SAYULA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
234,234,234,14DJN0507Y,MATUTINO,JULIO_RODRIGUEZ_DIAZ,PEDRO_LOZA_447,1,TAPALPA,0,0,86,TAPALPA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
235,235,235,14DJN0508X,CONTINUO_(TIEMPO_COMPLETO),RAMON_CORONA,MADERO_41,4,SAN_JUAN_EVANGELISTA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
236,236,236,14DJN0509W,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,AQUILES_SERDAN_1,26,USMAJAC,0,0,82,SAYULA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
237,237,237,14DJN0510L,MATUTINO,JUAN_ESCUTIA,JOSE_MARIA_NUAEZ_67,8,LA_MESA,0,0,23,ZAPOTLAN_EL_GRANDE,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
238,238,238,14DJN0511K,MATUTINO,NETZAHUALCOYOTL,COLON_173,1,TECALITLAN,0,0,87,TECALITLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
